Date,Time,Category,Level,Message
28-04-2026,19:16:05:410 / GMT+05:00,Analytics,Info,Analytics event: [Tangem API Service] Exception. Params: {"Batch":"AC21"¸ "Currency":"Multicurrency"¸ "Error Code":""¸ "Error Message":"URLSessionTask failed with error: The request timed out."¸ "exception_host":""¸ "Firmware":"4.52d SDK"¸ "Product Type":"Wallet"}
28-04-2026,19:16:05:411 / GMT+05:00,Analytics,Info,Analytics event: [Tangem API Service] Exception. Params: {"Batch":"AC21"¸ "Currency":"Multicurrency"¸ "Error Code":"108000008"¸ "Error Message":"URLSessionTask failed with error: The request timed out."¸ "exception_host":"\/hot_crypto"¸ "Firmware":"4.52d SDK"¸ "Product Type":"Wallet"}
28-04-2026,19:16:05:411 / GMT+05:00,Analytics,Info,Analytics event: [Main Screen] Hot Token Error. Params: {"Batch":"AC21"¸ "Currency":"Multicurrency"¸ "Error Code":"999"¸ "Firmware":"4.52d SDK"¸ "Product Type":"Wallet"}
28-04-2026,19:16:06:272 / GMT+05:00,Network,Error,Response error ❌: api.tangem.org; Info: /banner/displays : underlying(Alamofire.AFError.sessionTaskFailed(error: Error Domain=NSURLErrorDomain Code=-1001 "The request timed out." UserInfo={_kCFStreamErrorCodeKey=REDACTED_SENSITIVE_KEY¸ NSUnderlyingError=REDACTED_HEX0 {Error Domain=kCFErrorDomainCFNetwork Code=-1001 "(null)" UserInfo={_kCFStreamErrorCodeKey=REDACTED_SENSITIVE_KEY¸ _kCFStreamErrorDomainKey=REDACTED_SENSITIVE_KEY}}¸ _NSURLErrorFailingURLSessionTaskErrorKey=REDACTED_SENSITIVE_KEY <REDACTED_HEX>.<7>¸ _NSURLErrorRelatedURLSessionTaskErrorKey=(↵    "LocalDataTask <REDACTED_HEX>.<7>"↵)¸ NSLocalizedDescription=The request timed out.¸ NSErrorFailingURLStringKey=REDACTED_SENSITIVE_KEY://api.tangem.org/v1/banner/displays?language=en&placeholder=shtorka&walletId=REDACTED_HEX¸ NSErrorFailingURLKey=REDACTED_SENSITIVE_KEY://api.tangem.org/v1/banner/displays?language=en&placeholder=shtorka&walletId=REDACTED_HEX¸ _kCFStreamErrorDomainKey=REDACTED_SENSITIVE_KEY})¸ nil) underlying(Alamofire.AFError.sessionTaskFailed(error: Error Domain=NSURLErrorDomain Code=-1001 "The request timed out." UserInfo={_kCFStreamErrorCodeKey=REDACTED_SENSITIVE_KEY¸ NSUnderlyingError=REDACTED_HEX0 {Error Domain=kCFErrorDomainCFNetwork Code=-1001 "(null)" UserInfo={_kCFStreamErrorCodeKey=REDACTED_SENSITIVE_KEY¸ _kCFStreamErrorDomainKey=REDACTED_SENSITIVE_KEY}}¸ _NSURLErrorFailingURLSessionTaskErrorKey=REDACTED_SENSITIVE_KEY <REDACTED_HEX>.<7>¸ _NSURLErrorRelatedURLSessionTaskErrorKey=(↵    "LocalDataTask <REDACTED_HEX>.<7>"↵)¸ NSLocalizedDescription=The request timed out.¸ NSErrorFailingURLStringKey=REDACTED_SENSITIVE_KEY://api.tangem.org/v1/banner/displays?language=en&placeholder=shtorka&walletId=REDACTED_HEX¸ NSErrorFailingURLKey=REDACTED_SENSITIVE_KEY://api.tangem.org/v1/banner/displays?language=en&placeholder=shtorka&walletId=REDACTED_HEX¸ _kCFStreamErrorDomainKey=REDACTED_SENSITIVE_KEY})¸ nil)
28-04-2026,19:16:06:273 / GMT+05:00,Analytics,Info,Analytics event: [Tangem API Service] Exception. Params: {"Batch":"AC21"¸ "Currency":"Multicurrency"¸ "Error Code":""¸ "Error Message":"URLSessionTask failed with error: The request timed out."¸ "exception_host":""¸ "Firmware":"4.52d SDK"¸ "Product Type":"Wallet"}
28-04-2026,19:16:06:274 / GMT+05:00,Analytics,Info,Analytics event: [Tangem API Service] Exception. Params: {"Batch":"AC21"¸ "Currency":"Multicurrency"¸ "Error Code":"108000008"¸ "Error Message":"URLSessionTask failed with error: The request timed out."¸ "exception_host":"\/banner\/displays"¸ "Firmware":"4.52d SDK"¸ "Product Type":"Wallet"}
28-04-2026,19:16:06:275 / GMT+05:00,App [Promotions],Error,<CommonPromotionRepository:141:loadPromotions(for:placement:)> Loading promotions for user wallet: "99D6...AE9E" underlying(Alamofire.AFError.sessionTaskFailed(error: Error Domain=NSURLErrorDomain Code=-1001 "The request timed out." UserInfo={_kCFStreamErrorCodeKey=REDACTED_SENSITIVE_KEY¸ NSUnderlyingError=REDACTED_HEX0 {Error Domain=kCFErrorDomainCFNetwork Code=-1001 "(null)" UserInfo={_kCFStreamErrorCodeKey=REDACTED_SENSITIVE_KEY¸ _kCFStreamErrorDomainKey=REDACTED_SENSITIVE_KEY}}¸ _NSURLErrorFailingURLSessionTaskErrorKey=REDACTED_SENSITIVE_KEY <REDACTED_HEX>.<7>¸ _NSURLErrorRelatedURLSessionTaskErrorKey=(↵    "LocalDataTask <REDACTED_HEX>.<7>"↵)¸ NSLocalizedDescription=The request timed out.¸ NSErrorFailingURLStringKey=REDACTED_SENSITIVE_KEY://api.tangem.org/v1/banner/displays?language=en&placeholder=shtorka&walletId=REDACTED_HEX¸ NSErrorFailingURLKey=REDACTED_SENSITIVE_KEY://api.tangem.org/v1/banner/displays?language=en&placeholder=shtorka&walletId=REDACTED_HEX¸ _kCFStreamErrorDomainKey=REDACTED_SENSITIVE_KEY})¸ nil)
28-04-2026,19:16:06:280 / GMT+05:00,Network,Error,Response error ❌: api.tangem.org; Info: /banner/displays : underlying(Alamofire.AFError.sessionTaskFailed(error: Error Domain=NSURLErrorDomain Code=-1001 "The request timed out." UserInfo={_kCFStreamErrorCodeKey=REDACTED_SENSITIVE_KEY¸ NSUnderlyingError=REDACTED_HEX0 {Error Domain=kCFErrorDomainCFNetwork Code=-1001 "(null)" UserInfo={_kCFStreamErrorCodeKey=REDACTED_SENSITIVE_KEY¸ _kCFStreamErrorDomainKey=REDACTED_SENSITIVE_KEY}}¸ _NSURLErrorFailingURLSessionTaskErrorKey=REDACTED_SENSITIVE_KEY <REDACTED_HEX>.<8>¸ _NSURLErrorRelatedURLSessionTaskErrorKey=(↵    "LocalDataTask <REDACTED_HEX>.<8>"↵)¸ NSLocalizedDescription=The request timed out.¸ NSErrorFailingURLStringKey=REDACTED_SENSITIVE_KEY://api.tangem.org/v1/banner/displays?language=en&placeholder=main&walletId=REDACTED_HEX¸ NSErrorFailingURLKey=REDACTED_SENSITIVE_KEY://api.tangem.org/v1/banner/displays?language=en&placeholder=main&walletId=REDACTED_HEX¸ _kCFStreamErrorDomainKey=REDACTED_SENSITIVE_KEY})¸ nil) underlying(Alamofire.AFError.sessionTaskFailed(error: Error Domain=NSURLErrorDomain Code=-1001 "The request timed out." UserInfo={_kCFStreamErrorCodeKey=REDACTED_SENSITIVE_KEY¸ NSUnderlyingError=REDACTED_HEX0 {Error Domain=kCFErrorDomainCFNetwork Code=-1001 "(null)" UserInfo={_kCFStreamErrorCodeKey=REDACTED_SENSITIVE_KEY¸ _kCFStreamErrorDomainKey=REDACTED_SENSITIVE_KEY}}¸ _NSURLErrorFailingURLSessionTaskErrorKey=REDACTED_SENSITIVE_KEY <REDACTED_HEX>.<8>¸ _NSURLErrorRelatedURLSessionTaskErrorKey=(↵    "LocalDataTask <REDACTED_HEX>.<8>"↵)¸ NSLocalizedDescription=The request timed out.¸ NSErrorFailingURLStringKey=REDACTED_SENSITIVE_KEY://api.tangem.org/v1/banner/displays?language=en&placeholder=main&walletId=REDACTED_HEX¸ NSErrorFailingURLKey=REDACTED_SENSITIVE_KEY://api.tangem.org/v1/banner/displays?language=en&placeholder=main&walletId=REDACTED_HEX¸ _kCFStreamErrorDomainKey=REDACTED_SENSITIVE_KEY})¸ nil)
28-04-2026,19:16:06:280 / GMT+05:00,Analytics,Info,Analytics event: [Tangem API Service] Exception. Params: {"Batch":"AC21"¸ "Currency":"Multicurrency"¸ "Error Code":""¸ "Error Message":"URLSessionTask failed with error: The request timed out."¸ "exception_host":""¸ "Firmware":"4.52d SDK"¸ "Product Type":"Wallet"}
28-04-2026,19:16:06:281 / GMT+05:00,Analytics,Info,Analytics event: [Tangem API Service] Exception. Params: {"Batch":"AC21"¸ "Currency":"Multicurrency"¸ "Error Code":"108000008"¸ "Error Message":"URLSessionTask failed with error: The request timed out."¸ "exception_host":"\/banner\/displays"¸ "Firmware":"4.52d SDK"¸ "Product Type":"Wallet"}
28-04-2026,19:16:06:282 / GMT+05:00,App [Promotions],Error,<CommonPromotionRepository:141:loadPromotions(for:placement:)> Loading promotions for user wallet: "99D6...AE9E" underlying(Alamofire.AFError.sessionTaskFailed(error: Error Domain=NSURLErrorDomain Code=-1001 "The request timed out." UserInfo={_kCFStreamErrorCodeKey=REDACTED_SENSITIVE_KEY¸ NSUnderlyingError=REDACTED_HEX0 {Error Domain=kCFErrorDomainCFNetwork Code=-1001 "(null)" UserInfo={_kCFStreamErrorCodeKey=REDACTED_SENSITIVE_KEY¸ _kCFStreamErrorDomainKey=REDACTED_SENSITIVE_KEY}}¸ _NSURLErrorFailingURLSessionTaskErrorKey=REDACTED_SENSITIVE_KEY <REDACTED_HEX>.<8>¸ _NSURLErrorRelatedURLSessionTaskErrorKey=(↵    "LocalDataTask <REDACTED_HEX>.<8>"↵)¸ NSLocalizedDescription=The request timed out.¸ NSErrorFailingURLStringKey=REDACTED_SENSITIVE_KEY://api.tangem.org/v1/banner/displays?language=en&placeholder=main&walletId=REDACTED_HEX¸ NSErrorFailingURLKey=REDACTED_SENSITIVE_KEY://api.tangem.org/v1/banner/displays?language=en&placeholder=main&walletId=REDACTED_HEX¸ _kCFStreamErrorDomainKey=REDACTED_SENSITIVE_KEY})¸ nil)
28-04-2026,19:16:06:282 / GMT+05:00,App [Promotions],Info,<CommonPromotionRepository:115:updatePromotions(for:hasToRefresh:)> Finished loading promotions for user wallet: "99D6...AE9E". Promotions [Tangem.PromotionsDTO.Placement.main: []¸ Tangem.PromotionsDTO.Placement.news: []]
28-04-2026,19:16:06:537 / GMT+05:00,Network,Error,Response error ❌: api.tangem.org; Info: /wallets/REDACTED_HEX/accounts : underlying(Alamofire.AFError.sessionTaskFailed(error: Error Domain=NSURLErrorDomain Code=-1001 "The request timed out." UserInfo={_kCFStreamErrorCodeKey=REDACTED_SENSITIVE_KEY¸ NSUnderlyingError=REDACTED_HEX0 {Error Domain=kCFErrorDomainCFNetwork Code=-1001 "(null)" UserInfo={_kCFStreamErrorCodeKey=REDACTED_SENSITIVE_KEY¸ _kCFStreamErrorDomainKey=REDACTED_SENSITIVE_KEY}}¸ _NSURLErrorFailingURLSessionTaskErrorKey=REDACTED_SENSITIVE_KEY <REDACTED_HEX>.<9>¸ _NSURLErrorRelatedURLSessionTaskErrorKey=(↵    "LocalDataTask <REDACTED_HEX>.<9>"↵)¸ NSLocalizedDescription=The request timed out.¸ NSErrorFailingURLStringKey=REDACTED_SENSITIVE_KEY://api.tangem.org/v1/wallets/REDACTED_HEX/accounts¸ NSErrorFailingURLKey=REDACTED_SENSITIVE_KEY://api.tangem.org/v1/wallets/REDACTED_HEX/accounts¸ _kCFStreamErrorDomainKey=REDACTED_SENSITIVE_KEY})¸ nil) underlying(Alamofire.AFError.sessionTaskFailed(error: Error Domain=NSURLErrorDomain Code=-1001 "The request timed out." UserInfo={_kCFStreamErrorCodeKey=REDACTED_SENSITIVE_KEY¸ NSUnderlyingError=REDACTED_HEX0 {Error Domain=kCFErrorDomainCFNetwork Code=-1001 "(null)" UserInfo={_kCFStreamErrorCodeKey=REDACTED_SENSITIVE_KEY¸ _kCFStreamErrorDomainKey=REDACTED_SENSITIVE_KEY}}¸ _NSURLErrorFailingURLSessionTaskErrorKey=REDACTED_SENSITIVE_KEY <REDACTED_HEX>.<9>¸ _NSURLErrorRelatedURLSessionTaskErrorKey=(↵    "LocalDataTask <REDACTED_HEX>.<9>"↵)¸ NSLocalizedDescription=The request timed out.¸ NSErrorFailingURLStringKey=REDACTED_SENSITIVE_KEY://api.tangem.org/v1/wallets/REDACTED_HEX/accounts¸ NSErrorFailingURLKey=REDACTED_SENSITIVE_KEY://api.tangem.org/v1/wallets/REDACTED_HEX/accounts¸ _kCFStreamErrorDomainKey=REDACTED_SENSITIVE_KEY})¸ nil)
28-04-2026,19:16:06:538 / GMT+05:00,Analytics,Info,Analytics event: [Tangem API Service] Exception. Params: {"Batch":"AC21"¸ "Currency":"Multicurrency"¸ "Error Code":""¸ "Error Message":"URLSessionTask failed with error: The request timed out."¸ "exception_host":""¸ "Firmware":"4.52d SDK"¸ "Product Type":"Wallet"}
28-04-2026,19:16:06:539 / GMT+05:00,Analytics,Info,Analytics event: [Tangem API Service] Exception. Params: {"Batch":"AC21"¸ "Currency":"Multicurrency"¸ "Error Code":"108000008"¸ "Error Message":"URLSessionTask failed with error: The request timed out."¸ "exception_host":"\/wallets\/REDACTED_HEX\/accounts"¸ "Firmware":"4.52d SDK"¸ "Product Type":"Wallet"}
28-04-2026,19:16:06:553 / GMT+05:00,Network,Error,Response error ❌: yield.tangem.org; Info: /yield/markets : underlying(Alamofire.AFError.sessionTaskFailed(error: Error Domain=NSURLErrorDomain Code=-1001 "The request timed out." UserInfo={_kCFStreamErrorCodeKey=REDACTED_SENSITIVE_KEY¸ NSUnderlyingError=REDACTED_HEX0 {Error Domain=kCFErrorDomainCFNetwork Code=-1001 "(null)" UserInfo={_kCFStreamErrorCodeKey=REDACTED_SENSITIVE_KEY¸ _kCFStreamErrorDomainKey=REDACTED_SENSITIVE_KEY}}¸ _NSURLErrorFailingURLSessionTaskErrorKey=REDACTED_SENSITIVE_KEY <REDACTED_HEX>.<1>¸ _NSURLErrorRelatedURLSessionTaskErrorKey=(↵    "LocalDataTask <REDACTED_HEX>.<1>"↵)¸ NSLocalizedDescription=The request timed out.¸ NSErrorFailingURLStringKey=REDACTED_SENSITIVE_KEY://yield.tangem.org/api/v1/yield/markets?¸ NSErrorFailingURLKey=REDACTED_SENSITIVE_KEY://yield.tangem.org/api/v1/yield/markets?¸ _kCFStreamErrorDomainKey=REDACTED_SENSITIVE_KEY})¸ nil) underlying(Alamofire.AFError.sessionTaskFailed(error: Error Domain=NSURLErrorDomain Code=-1001 "The request timed out." UserInfo={_kCFStreamErrorCodeKey=REDACTED_SENSITIVE_KEY¸ NSUnderlyingError=REDACTED_HEX0 {Error Domain=kCFErrorDomainCFNetwork Code=-1001 "(null)" UserInfo={_kCFStreamErrorCodeKey=REDACTED_SENSITIVE_KEY¸ _kCFStreamErrorDomainKey=REDACTED_SENSITIVE_KEY}}¸ _NSURLErrorFailingURLSessionTaskErrorKey=REDACTED_SENSITIVE_KEY <REDACTED_HEX>.<1>¸ _NSURLErrorRelatedURLSessionTaskErrorKey=(↵    "LocalDataTask <REDACTED_HEX>.<1>"↵)¸ NSLocalizedDescription=The request timed out.¸ NSErrorFailingURLStringKey=REDACTED_SENSITIVE_KEY://yield.tangem.org/api/v1/yield/markets?¸ NSErrorFailingURLKey=REDACTED_SENSITIVE_KEY://yield.tangem.org/api/v1/yield/markets?¸ _kCFStreamErrorDomainKey=REDACTED_SENSITIVE_KEY})¸ nil)
28-04-2026,19:16:06:554 / GMT+05:00,App,Info,<CommonTokenQuotesRepository: 0x000000011cbb2700> Request loading quotes for ids: ["bitcoin"]
28-04-2026,19:16:06:554 / GMT+05:00,App,Info,<CommonTokenQuotesRepository: 0x000000011cbb2700> Request loading quotes for ids: ["ethereum"]
28-04-2026,19:16:06:554 / GMT+05:00,App,Info,<CommonTokenQuotesRepository: 0x000000011cbb2700> Request loading quotes for ids: ["polygon-ecosystem-token"]
28-04-2026,19:16:06:555 / GMT+05:00,App,Debug,<TokenItemViewModel:177:setupBalance(_:)> Bitcoin crypto balance updated to Loading cached balance: cache(Cached balance on date: 28. 4. 2026.¸ 19:08)
28-04-2026,19:16:06:555 / GMT+05:00,App,Info,<CommonTokenQuotesRepository: 0x000000011cbb2700> Request loading quotes for ids: ["usd-coin"]
28-04-2026,19:16:06:556 / GMT+05:00,App,Debug,<TokenItemViewModel:182:setupFiatBalance(_:)> Bitcoin fiat balance updated to Loading cached balance: cache(Cached balance on date: 28. 4. 2026.¸ 19:08)
28-04-2026,19:16:06:556 / GMT+05:00,App,Debug,<TokenItemViewModel:182:setupFiatBalance(_:)> Ethereum fiat balance updated to Loading cached balance: cache(Cached balance on date: 28. 4. 2026.¸ 19:15)
28-04-2026,19:16:06:557 / GMT+05:00,App,Debug,<TokenItemViewModel:177:setupBalance(_:)> Ethereum crypto balance updated to Loading cached balance: cache(Cached balance on date: 28. 4. 2026.¸ 19:15)
28-04-2026,19:16:06:557 / GMT+05:00,App,Debug,<TokenItemViewModel:177:setupBalance(_:)> Polygon crypto balance updated to Loading cached balance: cache(Cached balance on date: 28. 4. 2026.¸ 19:15)
28-04-2026,19:16:06:557 / GMT+05:00,App,Debug,<TokenItemViewModel:182:setupFiatBalance(_:)> Polygon fiat balance updated to Loading cached balance: cache(Cached balance on date: 28. 4. 2026.¸ 19:15)
28-04-2026,19:16:06:557 / GMT+05:00,App,Debug,<TokenItemViewModel:182:setupFiatBalance(_:)> USDC fiat balance updated to Loading cached balance: cache(Cached balance on date: 28. 4. 2026.¸ 19:15)
28-04-2026,19:16:06:557 / GMT+05:00,App,Debug,<TokenItemViewModel:177:setupBalance(_:)> USDC crypto balance updated to Loading cached balance: cache(Cached balance on date: 28. 4. 2026.¸ 19:15)
28-04-2026,19:16:06:856 / GMT+05:00,App,Info,<CommonTokenQuotesRepository: 0x000000011cbb2700> Start loading quotes for ids: ["bitcoin"¸ "ethereum"¸ "polygon-ecosystem-token"¸ "usd-coin"]
28-04-2026,19:16:06:858 / GMT+05:00,Network,Info,Request ➡️: api.tangem.org; Info: /quotes; Method: GET; Headers: version¸system_version¸card_public_key¸language¸api-key¸timezone¸platform¸device¸card_id
28-04-2026,19:16:06:861 / GMT+05:00,Network,Info,Request ➡️: express.tangem.com; Info: assets; Method: POST; Headers: version¸language¸user-id¸platform¸api-key¸timezone¸system_version¸device¸session-id¸Content-Type
28-04-2026,19:16:07:117 / GMT+05:00,Network,Error,Response error ❌: api.tangem.org; Info: /coins/list : underlying(Alamofire.AFError.sessionTaskFailed(error: Error Domain=NSURLErrorDomain Code=-1001 "The request timed out." UserInfo={_kCFStreamErrorCodeKey=REDACTED_SENSITIVE_KEY¸ NSUnderlyingError=REDACTED_HEX0 {Error Domain=kCFErrorDomainCFNetwork Code=-1001 "(null)" UserInfo={_kCFStreamErrorCodeKey=REDACTED_SENSITIVE_KEY¸ _kCFStreamErrorDomainKey=REDACTED_SENSITIVE_KEY}}¸ _NSURLErrorFailingURLSessionTaskErrorKey=REDACTED_SENSITIVE_KEY <REDACTED_HEX>.<10>¸ _NSURLErrorRelatedURLSessionTaskErrorKey=(↵    "LocalDataTask <REDACTED_HEX>.<10>"↵)¸ NSLocalizedDescription=The request timed out.¸ NSErrorFailingURLStringKey=REDACTED_SENSITIVE_KEY://api.tangem.org/v1/coins/list?currency=USD&interval=24h&limit=40&offset=0&order=rating¸ NSErrorFailingURLKey=REDACTED_SENSITIVE_KEY://api.tangem.org/v1/coins/list?currency=USD&interval=24h&limit=40&offset=0&order=rating¸ _kCFStreamErrorDomainKey=REDACTED_SENSITIVE_KEY})¸ nil) underlying(Alamofire.AFError.sessionTaskFailed(error: Error Domain=NSURLErrorDomain Code=-1001 "The request timed out." UserInfo={_kCFStreamErrorCodeKey=REDACTED_SENSITIVE_KEY¸ NSUnderlyingError=REDACTED_HEX0 {Error Domain=kCFErrorDomainCFNetwork Code=-1001 "(null)" UserInfo={_kCFStreamErrorCodeKey=REDACTED_SENSITIVE_KEY¸ _kCFStreamErrorDomainKey=REDACTED_SENSITIVE_KEY}}¸ _NSURLErrorFailingURLSessionTaskErrorKey=REDACTED_SENSITIVE_KEY <REDACTED_HEX>.<10>¸ _NSURLErrorRelatedURLSessionTaskErrorKey=(↵    "LocalDataTask <REDACTED_HEX>.<10>"↵)¸ NSLocalizedDescription=The request timed out.¸ NSErrorFailingURLStringKey=REDACTED_SENSITIVE_KEY://api.tangem.org/v1/coins/list?currency=USD&interval=24h&limit=40&offset=0&order=rating¸ NSErrorFailingURLKey=REDACTED_SENSITIVE_KEY://api.tangem.org/v1/coins/list?currency=USD&interval=24h&limit=40&offset=0&order=rating¸ _kCFStreamErrorDomainKey=REDACTED_SENSITIVE_KEY})¸ nil)
28-04-2026,19:16:07:117 / GMT+05:00,Analytics,Info,Analytics event: [Tangem API Service] Exception. Params: {"Batch":"AC21"¸ "Currency":"Multicurrency"¸ "Error Code":""¸ "Error Message":"URLSessionTask failed with error: The request timed out."¸ "exception_host":""¸ "Firmware":"4.52d SDK"¸ "Product Type":"Wallet"}
28-04-2026,19:16:07:118 / GMT+05:00,Analytics,Info,Analytics event: [Tangem API Service] Exception. Params: {"Batch":"AC21"¸ "Currency":"Multicurrency"¸ "Error Code":"108000008"¸ "Error Message":"URLSessionTask failed with error: The request timed out."¸ "exception_host":"\/coins\/list"¸ "Firmware":"4.52d SDK"¸ "Product Type":"Wallet"}
28-04-2026,19:16:07:119 / GMT+05:00,App [Markets],Error,<MarketsListDataProvider:195:handleFetchResult(_:isSearchCleared:)> Failed to load next page underlying(Alamofire.AFError.sessionTaskFailed(error: Error Domain=NSURLErrorDomain Code=-1001 "The request timed out." UserInfo={_kCFStreamErrorCodeKey=REDACTED_SENSITIVE_KEY¸ NSUnderlyingError=REDACTED_HEX0 {Error Domain=kCFErrorDomainCFNetwork Code=-1001 "(null)" UserInfo={_kCFStreamErrorCodeKey=REDACTED_SENSITIVE_KEY¸ _kCFStreamErrorDomainKey=REDACTED_SENSITIVE_KEY}}¸ _NSURLErrorFailingURLSessionTaskErrorKey=REDACTED_SENSITIVE_KEY <REDACTED_HEX>.<10>¸ _NSURLErrorRelatedURLSessionTaskErrorKey=(↵    "LocalDataTask <REDACTED_HEX>.<10>"↵)¸ NSLocalizedDescription=The request timed out.¸ NSErrorFailingURLStringKey=REDACTED_SENSITIVE_KEY://api.tangem.org/v1/coins/list?currency=USD&interval=24h&limit=40&offset=0&order=rating¸ NSErrorFailingURLKey=REDACTED_SENSITIVE_KEY://api.tangem.org/v1/coins/list?currency=USD&interval=24h&limit=40&offset=0&order=rating¸ _kCFStreamErrorDomainKey=REDACTED_SENSITIVE_KEY})¸ nil)
28-04-2026,19:16:07:120 / GMT+05:00,Analytics,Info,Analytics event: [Markets] Data Error. Params: {"Batch":"AC21"¸ "Currency":"Multicurrency"¸ "Error Code":"Is not http error"¸ "Error Message":"URLSessionTask failed with error: The request timed out."¸ "Error Type":"Timeout"¸ "Firmware":"4.52d SDK"¸ "Product Type":"Wallet"}
28-04-2026,19:16:07:124 / GMT+05:00,Network,Error,Response error ❌: api.tangem.org; Info: /coins/list : underlying(Alamofire.AFError.sessionTaskFailed(error: Error Domain=NSURLErrorDomain Code=-1001 "The request timed out." UserInfo={_kCFStreamErrorCodeKey=REDACTED_SENSITIVE_KEY¸ NSUnderlyingError=REDACTED_HEX0 {Error Domain=kCFErrorDomainCFNetwork Code=-1001 "(null)" UserInfo={_kCFStreamErrorCodeKey=REDACTED_SENSITIVE_KEY¸ _kCFStreamErrorDomainKey=REDACTED_SENSITIVE_KEY}}¸ _NSURLErrorFailingURLSessionTaskErrorKey=REDACTED_SENSITIVE_KEY <REDACTED_HEX>.<11>¸ _NSURLErrorRelatedURLSessionTaskErrorKey=(↵    "LocalDataTask <REDACTED_HEX>.<11>"↵)¸ NSLocalizedDescription=The request timed out.¸ NSErrorFailingURLStringKey=REDACTED_SENSITIVE_KEY://api.tangem.org/v1/coins/list?currency=USD&interval=24h&limit=40&offset=0&order=rating¸ NSErrorFailingURLKey=REDACTED_SENSITIVE_KEY://api.tangem.org/v1/coins/list?currency=USD&interval=24h&limit=40&offset=0&order=rating¸ _kCFStreamErrorDomainKey=REDACTED_SENSITIVE_KEY})¸ nil) underlying(Alamofire.AFError.sessionTaskFailed(error: Error Domain=NSURLErrorDomain Code=-1001 "The request timed out." UserInfo={_kCFStreamErrorCodeKey=REDACTED_SENSITIVE_KEY¸ NSUnderlyingError=REDACTED_HEX0 {Error Domain=kCFErrorDomainCFNetwork Code=-1001 "(null)" UserInfo={_kCFStreamErrorCodeKey=REDACTED_SENSITIVE_KEY¸ _kCFStreamErrorDomainKey=REDACTED_SENSITIVE_KEY}}¸ _NSURLErrorFailingURLSessionTaskErrorKey=REDACTED_SENSITIVE_KEY <REDACTED_HEX>.<11>¸ _NSURLErrorRelatedURLSessionTaskErrorKey=(↵    "LocalDataTask <REDACTED_HEX>.<11>"↵)¸ NSLocalizedDescription=The request timed out.¸ NSErrorFailingURLStringKey=REDACTED_SENSITIVE_KEY://api.tangem.org/v1/coins/list?currency=USD&interval=24h&limit=40&offset=0&order=rating¸ NSErrorFailingURLKey=REDACTED_SENSITIVE_KEY://api.tangem.org/v1/coins/list?currency=USD&interval=24h&limit=40&offset=0&order=rating¸ _kCFStreamErrorDomainKey=REDACTED_SENSITIVE_KEY})¸ nil)
28-04-2026,19:16:07:125 / GMT+05:00,Analytics,Info,Analytics event: [Tangem API Service] Exception. Params: {"Batch":"AC21"¸ "Currency":"Multicurrency"¸ "Error Code":""¸ "Error Message":"URLSessionTask failed with error: The request timed out."¸ "exception_host":""¸ "Firmware":"4.52d SDK"¸ "Product Type":"Wallet"}
28-04-2026,19:16:07:125 / GMT+05:00,Network,Error,Response error ❌: api.tangem.org; Info: /earn/markets : underlying(Alamofire.AFError.sessionTaskFailed(error: Error Domain=NSURLErrorDomain Code=-1001 "The request timed out." UserInfo={_kCFStreamErrorCodeKey=REDACTED_SENSITIVE_KEY¸ NSUnderlyingError=REDACTED_HEX0 {Error Domain=kCFErrorDomainCFNetwork Code=-1001 "(null)" UserInfo={_kCFStreamErrorCodeKey=REDACTED_SENSITIVE_KEY¸ _kCFStreamErrorDomainKey=REDACTED_SENSITIVE_KEY}}¸ _NSURLErrorFailingURLSessionTaskErrorKey=REDACTED_SENSITIVE_KEY <REDACTED_HEX>.<12>¸ _NSURLErrorRelatedURLSessionTaskErrorKey=(↵    "LocalDataTask <REDACTED_HEX>.<12>"↵)¸ NSLocalizedDescription=The request timed out.¸ NSErrorFailingURLStringKey=REDACTED_SENSITIVE_KEY://api.tangem.org/v1/earn/markets?isForEarn=true&limit=5¸ NSErrorFailingURLKey=REDACTED_SENSITIVE_KEY://api.tangem.org/v1/earn/markets?isForEarn=true&limit=5¸ _kCFStreamErrorDomainKey=REDACTED_SENSITIVE_KEY})¸ nil) underlying(Alamofire.AFError.sessionTaskFailed(error: Error Domain=NSURLErrorDomain Code=-1001 "The request timed out." UserInfo={_kCFStreamErrorCodeKey=REDACTED_SENSITIVE_KEY¸ NSUnderlyingError=REDACTED_HEX0 {Error Domain=kCFErrorDomainCFNetwork Code=-1001 "(null)" UserInfo={_kCFStreamErrorCodeKey=REDACTED_SENSITIVE_KEY¸ _kCFStreamErrorDomainKey=REDACTED_SENSITIVE_KEY}}¸ _NSURLErrorFailingURLSessionTaskErrorKey=REDACTED_SENSITIVE_KEY <REDACTED_HEX>.<12>¸ _NSURLErrorRelatedURLSessionTaskErrorKey=(↵    "LocalDataTask <REDACTED_HEX>.<12>"↵)¸ NSLocalizedDescription=The request timed out.¸ NSErrorFailingURLStringKey=REDACTED_SENSITIVE_KEY://api.tangem.org/v1/earn/markets?isForEarn=true&limit=5¸ NSErrorFailingURLKey=REDACTED_SENSITIVE_KEY://api.tangem.org/v1/earn/markets?isForEarn=true&limit=5¸ _kCFStreamErrorDomainKey=REDACTED_SENSITIVE_KEY})¸ nil)
